,tractid,id,N,population,fire_per_1000
381,1073011301,1400000US01073011301,1,3621,0.276166805
382,1073011500,1400000US01073011500,4,5902,0.677736361
383,1073011600,1400000US01073011600,1,4027,0.248323814
384,1073011703,1400000US01073011703,3,9111,0.329272308
385,1073011705,1400000US01073011705,3,7695,0.389863548
386,1073011706,1400000US01073011706,5,2394,2.08855472
387,1073011802,1400000US01073011802,13,7512,1.73056443
388,1073011803,1400000US01073011803,10,4802,2.082465639
389,1073011804,1400000US01073011804,4,2978,1.343183345
390,1073011901,1400000US01073011901,6,2957,2.029083531
391,1073011904,1400000US01073011904,3,2337,1.283697047
392,1073012001,1400000US01073012001,8,4408,1.814882033
393,1073012002,1400000US01073012002,4,6387,0.626272115
394,1073012103,1400000US01073012103,5,4146,1.205981669
395,1073012104,1400000US01073012104,5,3024,1.653439153
396,1073012200,1400000US01073012200,2,4160,0.480769231
397,1073012302,1400000US01073012302,6,3829,1.56698877
398,1073012304,1400000US01073012304,1,2611,0.382995021
399,1073012305,1400000US01073012305,5,7947,0.62916824
400,1073012401,1400000US01073012401,6,3737,1.605565962
401,1073012402,1400000US01073012402,8,3077,2.599935002
402,1073012403,1400000US01073012403,2,3592,0.556792873
403,1073012500,1400000US01073012500,25,4454,5.612932196
404,1073012602,1400000US01073012602,8,2973,2.690884628
405,1073012701,1400000US01073012701,10,3537,2.827254736
406,1073012703,1400000US01073012703,1,5593,0.178794922
407,1073012704,1400000US01073012704,2,2131,0.938526513
408,1073012906,1400000US01073012906,3,6671,0.44970769
409,1073012907,1400000US01073012907,4,4831,0.827985924
410,1073012908,1400000US01073012908,1,4746,0.210703751
411,1073012910,1400000US01073012910,4,3347,1.19510009
412,1073012911,1400000US01073012911,8,5757,1.389612645
413,1073012912,1400000US01073012912,1,5473,0.182715147
414,1073012913,1400000US01073012913,2,4614,0.433463372
415,1073012915,1400000US01073012915,2,6083,0.328785139
416,1073013002,1400000US01073013002,4,1514,2.642007926
417,1073013100,1400000US01073013100,11,4508,2.440106477
418,1073013200,1400000US01073013200,6,2292,2.617801047
419,1073013300,1400000US01073013300,10,3588,2.787068004
420,1073013400,1400000US01073013400,7,4838,1.446878876
421,1073013601,1400000US01073013601,8,3511,2.278553119
422,1073013801,1400000US01073013801,9,2122,4.24128181
423,1073013901,1400000US01073013901,4,1704,2.34741784
424,1073013902,1400000US01073013902,3,2141,1.401214386
425,1073014001,1400000US01073014001,9,4011,2.243829469
426,1073014002,1400000US01073014002,1,3656,0.273522976
427,1073014102,1400000US01073014102,2,4918,0.406669378
428,1073014104,1400000US01073014104,2,3317,0.602954477
429,1073014105,1400000US01073014105,4,4186,0.955566173
430,1073014203,1400000US01073014203,3,12502,0.239961606
431,1073014204,1400000US01073014204,2,9787,0.204352713
432,1073014301,1400000US01073014301,5,2802,1.784439686
433,1073014302,1400000US01073014302,6,5666,1.058948112
434,1073014404,1400000US01073014404,1,5433,0.184060372
435,1073014405,1400000US01073014405,2,3929,0.509035378
436,1073014406,1400000US01073014406,1,5759,0.173641257
437,1073014409,1400000US01073014409,4,3309,1.208824418
438,1073014412,1400000US01073014412,1,4162,0.240269101
439,1073014413,1400000US01073014413,1,8852,0.112968821
440,1075030000,1400000US01075030000,8,4689,1.706120708
441,1075030100,1400000US01075030100,11,5713,1.925433222
442,1077010200,1400000US01077010200,3,1953,1.53609831
443,1077010300,1400000US01077010300,3,1513,1.982815598
444,1077010600,1400000US01077010600,7,2740,2.554744526
445,1077010700,1400000US01077010700,7,2098,3.336510963
446,1077010800,1400000US01077010800,4,3797,1.05346326
447,1077010900,1400000US01077010900,3,7081,0.423668973
448,1077011000,1400000US01077011000,8,4612,1.734605377
449,1077011101,1400000US01077011101,6,5919,1.013684744
450,1077011102,1400000US01077011102,3,4465,0.671892497
451,1077011200,1400000US01077011200,4,4023,0.994282873
452,1077011300,1400000US01077011300,3,2353,1.274968126
453,1077011400,1400000US01077011400,9,6563,1.37132409
454,1077011501,1400000US01077011501,6,6260,0.958466454
455,1077011502,1400000US01077011502,10,5231,1.911680367
456,1077011602,1400000US01077011602,1,5073,0.197122019
457,1077011603,1400000US01077011603,1,4478,0.223313979
458,1077011802,1400000US01077011802,1,3708,0.269687163
459,1079979200,1400000US01079979200,1,4655,0.214822771
460,1079979400,1400000US01079979400,2,4514,0.443066017
461,1079979800,1400000US01079979800,1,3269,0.305903946
462,1081041000,1400000US01081041000,1,7236,0.138197899
463,1081041100,1400000US01081041100,3,9042,0.331785003
464,1081041200,1400000US01081041200,4,4400,0.909090909
465,1081041300,1400000US01081041300,3,3325,0.902255639
466,1081041400,1400000US01081041400,4,3565,1.122019635
467,1081041600,1400000US01081041600,6,3226,1.859888407
468,1081041800,1400000US01081041800,3,6705,0.447427293
469,1081041900,1400000US01081041900,1,7623,0.131181949
470,1081042002,1400000US01081042002,6,6621,0.906207522
471,1081042004,1400000US01081042004,1,9990,0.1001001
472,1081042102,1400000US01081042102,9,6826,1.318488134
473,1083020201,1400000US01083020201,2,4820,0.414937759
474,1083020402,1400000US01083020402,1,5404,0.185048113
475,1083020500,1400000US01083020500,1,2805,0.356506239
476,1083020600,1400000US01083020600,7,4140,1.690821256
477,1083020801,1400000US01083020801,1,8032,0.124501992
478,1083020802,1400000US01083020802,1,8228,0.121536218
479,1083020900,1400000US01083020900,2,3755,0.532623169
480,1083021000,1400000US01083021000,4,2445,1.63599182
481,1083021100,1400000US01083021100,12,6578,1.824262694
482,1083021200,1400000US01083021200,2,9438,0.211909303
483,1087231500,1400000US01087231500,2,3156,0.633713561
484,1087231601,1400000US01087231601,4,1187,3.369839933
485,1087231602,1400000US01087231602,2,1559,1.282873637
486,1087231603,1400000US01087231603,1,1307,0.765110941
487,1087231800,1400000US01087231800,2,1262,1.584786054
488,1087231900,1400000US01087231900,5,1940,2.577319588
489,1087232000,1400000US01087232000,2,1531,1.306335728
490,1087232100,1400000US01087232100,2,1935,1.033591731
491,1087232200,1400000US01087232200,1,2309,0.433087917
492,1087232300,1400000US01087232300,1,1750,0.571428571
493,1089000201,1400000US01089000201,2,760,2.631578947
494,1089000202,1400000US01089000202,7,4399,1.591270743
495,1089000301,1400000US01089000301,6,3954,1.517450683
496,1089000302,1400000US01089000302,8,3650,2.191780822
497,1089000403,1400000US01089000403,2,4886,0.409332788
498,1089000501,1400000US01089000501,3,1807,1.660210293
499,1089000502,1400000US01089000502,9,2333,3.857693956
500,1089000503,1400000US01089000503,2,1878,1.064962726
501,1089000601,1400000US01089000601,3,1598,1.877346683
502,1089000602,1400000US01089000602,1,1992,0.502008032
503,1089000701,1400000US01089000701,6,2997,2.002002002
504,1089000702,1400000US01089000702,3,2651,1.131648435
505,1089000902,1400000US01089000902,1,2061,0.485201359
506,1089001000,1400000US01089001000,2,2882,0.693962526
507,1089001200,1400000US01089001200,5,3380,1.479289941
508,1089001301,1400000US01089001301,2,3868,0.517063082
509,1089001302,1400000US01089001302,1,1844,0.542299349
510,1089001402,1400000US01089001402,6,4853,1.23634865
511,1089001500,1400000US01089001500,5,4946,1.010917913
512,1089001700,1400000US01089001700,1,1871,0.534473544
513,1089001801,1400000US01089001801,3,3571,0.840100812
514,1089001901,1400000US01089001901,1,3386,0.295333727
515,1089001902,1400000US01089001902,1,1333,0.750187547
