"","tractid","id","N","population","fire_per_1000"
"216","01051031000","1400000US01051031000",4,6516,0.613873542050338
"217","01051031100","1400000US01051031100",3,4221,0.710732054015636
"218","01051031200","1400000US01051031200",9,1809,4.97512437810945
"219","01051031300","1400000US01051031300",7,3968,1.76411290322581
"220","01053969800","1400000US01053969800",6,5955,1.00755667506297
"221","01053969900","1400000US01053969900",33,4361,7.56707177252924
"222","01053970100","1400000US01053970100",74,4516,16.3861824623561
"223","01053970200","1400000US01053970200",24,1739,13.8010350776308
"224","01053970300","1400000US01053970300",2,3632,0.550660792951542
"225","01053970400","1400000US01053970400",6,5744,1.04456824512535
"226","01053970500","1400000US01053970500",2,4819,0.415023863872173
"227","01053970600","1400000US01053970600",1,4035,0.247831474597274
"228","01055000200","1400000US01055000200",23,3660,6.28415300546448
"229","01055000300","1400000US01055000300",19,2684,7.07898658718331
"230","01055000400","1400000US01055000400",13,3866,3.36264873254009
"231","01055000500","1400000US01055000500",6,1814,3.30760749724366
"232","01055000600","1400000US01055000600",1,1964,0.509164969450102
"233","01055000700","1400000US01055000700",5,1376,3.63372093023256
"234","01055000800","1400000US01055000800",9,1089,8.26446280991736
"235","01055000900","1400000US01055000900",10,2698,3.70644922164566
"236","01055001000","1400000US01055001000",5,1286,3.88802488335925
"237","01055001100","1400000US01055001100",24,4729,5.07506872488898
"238","01055001200","1400000US01055001200",16,3546,4.51212633953751
"239","01055001300","1400000US01055001300",6,2571,2.33372228704784
"240","01055001600","1400000US01055001600",13,3524,3.68898978433598
"241","01055001700","1400000US01055001700",7,1638,4.27350427350427
"242","01055010100","1400000US01055010100",5,2059,2.42836328314716
"243","01055010200","1400000US01055010200",20,5518,3.62450163102573
"244","01055010401","1400000US01055010401",1,3471,0.288101411696917
"245","01055010402","1400000US01055010402",3,5504,0.545058139534884
"246","01055010502","1400000US01055010502",1,4988,0.200481154771451
"247","01055010602","1400000US01055010602",15,3984,3.76506024096386
"248","01055010700","1400000US01055010700",18,3769,4.77580260015919
"249","01055010800","1400000US01055010800",2,2953,0.677277345072807
"250","01055011001","1400000US01055011001",9,4613,1.95100802081075
"251","01055011002","1400000US01055011002",13,4765,2.72822665267576
"252","01055011100","1400000US01055011100",13,5302,2.4519049415315
"253","01055011200","1400000US01055011200",9,2934,3.06748466257669
"254","01057020000","1400000US01057020000",2,1469,1.36147038801906
"255","01057020100","1400000US01057020100",12,3669,3.27064595257563
"256","01057020200","1400000US01057020200",17,4499,3.77861747054901
"257","01057020300","1400000US01057020300",41,4054,10.1134681795757
"258","01057020400","1400000US01057020400",1,3550,0.28169014084507
"259","01059972900","1400000US01059972900",3,4008,0.748502994011976
"260","01059973000","1400000US01059973000",18,5373,3.3500837520938
"261","01059973100","1400000US01059973100",4,2378,1.68208578637511
"262","01059973200","1400000US01059973200",11,3919,2.80683847920388
"263","01059973300","1400000US01059973300",8,3452,2.31749710312862
"264","01059973600","1400000US01059973600",7,1795,3.89972144846797
"265","01059973700","1400000US01059973700",7,5896,1.18724559023066
"266","01061050100","1400000US01061050100",19,5098,3.72695174578266
"267","01061050200","1400000US01061050200",3,2323,1.2914334911752
"268","01061050300","1400000US01061050300",18,5412,3.32594235033259
"269","01061050400","1400000US01061050400",25,5907,4.2322668020992
"270","01061050500","1400000US01061050500",32,4288,7.46268656716418
"271","01061050600","1400000US01061050600",2,3762,0.531632110579479
"272","01063060000","1400000US01063060000",1,1814,0.551267916207277
"273","01063060100","1400000US01063060100",3,4410,0.680272108843537
"274","01065040200","1400000US01065040200",3,1590,1.88679245283019
"275","01065040300","1400000US01065040300",3,2093,1.43334925943622
"276","01065040400","1400000US01065040400",7,5399,1.29653639562882
"277","01065040500","1400000US01065040500",3,1562,1.92061459667093
"278","01067030200","1400000US01067030200",1,2962,0.337609723160027
"279","01067030400","1400000US01067030400",5,1842,2.71444082519001
"280","01067030500","1400000US01067030500",20,5951,3.36077970089061
"281","01069040100","1400000US01069040100",8,4949,1.61648817943019
"282","01069040201","1400000US01069040201",11,9001,1.22208643484057
"283","01069040202","1400000US01069040202",51,8142,6.26381724392041
"284","01069040301","1400000US01069040301",14,3928,3.56415478615071
"285","01069040302","1400000US01069040302",14,3589,3.90080802451936
"286","01069040400","1400000US01069040400",14,2484,5.63607085346216
"287","01069040500","1400000US01069040500",13,3458,3.7593984962406
"288","01069040600","1400000US01069040600",26,2471,10.5220558478349
"289","01069040700","1400000US01069040700",8,2662,3.00525920360631
"290","01069040800","1400000US01069040800",22,7774,2.82994597375868
"291","01069040900","1400000US01069040900",14,4657,3.00622718488297
"292","01069041000","1400000US01069041000",71,5145,13.7998056365403
"293","01069041100","1400000US01069041100",20,3849,5.19615484541439
"294","01069041200","1400000US01069041200",20,2539,7.87711697518708
"295","01069041400","1400000US01069041400",24,3093,7.75945683802134
