"tractid","death_injury_rf_risk_prob"
12099005501,0.422
12127081700,0.944
12127082410,0.588
12127091029,0.45
13027960200,0.406
13245010509,0.246
13255160800,0.342
13285960300,0.128
17031561100,0.368
17031720400,0.34
17031823605,0.372
17031824505,0.156
17053962000,0.342
17097860500,0.578
17197881009,0.34
18095011000,0.24
20045000604,0.348
21111011102,0.606
22087030500,0.236
22109000402,0.396
25021456301,0.26
25025060200,0.23
25027731800,0.19
24031700723,0.572
23019030000,0.396
26021002000,0.518
26065005302,0.238
26099255600,0.484
26107960900,0.606
26115833000,0.452
26125140600,0.474
26125150400,0.256
26125161700,0.446
26163573500,0.63
26163583500,0.44
26163594500,0.292
29077000300,0.568
29207470800,0.362
28023950400,0.282
28105950500,0.362
37019020507,0.284
37055990200,0.218
37127011200,0.23
37133000900,0.348
37151030900,0.224
37161960600,0.326
38035011900,0.316
34027041704,0.238
34027042700,0.206
34029736102,0.276
35001000121,0.314
35031943500,0.432
36005042000,0.736
36025970400,0.268
36047017400,0.362
36065025400,0.296
36071013500,0.104
36081014300,0.376
36081037100,0.238
36081161700,0.174
36091061301,0.372
36107020402,0.186
39035153103,0.412
39049006371,0.396
39049006396,0.314
39049009385,0.362
39059977700,0.196
39083006900,0.786
39093097100,0.364
39099814000,0.468
39113100301,0.42
39155932200,0.48
39165032502,0.6
40051000901,0.244
40071000100,0.346
40109107104,0.49
41051000501,0.772
42069110403,0.298
42085031300,0.372
42101008400,0.47
42101011200,0.632
42101017900,0.942
42101027600,0.508
42129804701,0.264
72145560204,0.364
45053990100,0.218
47097050505,0.48
48067950600,0.4
48113014124,0.242
48123970300,0.328
48141010323,0.444
48339690300,0.912
48353950100,0.448
48423001907,0.12
48439111016,0.21
48439111537,0.752
48453001819,0.498
48467950900,0.248
49017000300,0.362
49035102000,0.466
49035114000,0.352
49035115106,0.34
49045131200,0.384
51059430201,0.358
51155210201,0.474
51187020500,0.25
53013960200,0.524
53033031204,0.432
53061940002,0.392
55017010700,0.632
55033970300,0.552
55079016700,0.268
55079019200,0.52
55079185500,0.438
55079186600,0.446
55081950700,0.35
55139002500,0.484
54099020500,0.32
1047956900,0.384
1063060000,0.364
1125012100,0.596
5001480400,0.64
5101180100,0.44
4003000203,0.388
4013422218,0.426
4013422637,0.308
6001437102,0.388
6019005100,0.532
6029003306,0.382
6037127104,0.428
6037460100,0.248
6065044404,0.404
6065045606,0.408
6071001704,0.384
6071004302,0.46
6073009901,0.364
6075012401,0.27
6085506702,0.342
8013012300,0.372
8013060900,0.302
8105976700,0.472
9001200301,0.208
9003466300,0.216
9003510200,0.426
9005310803,0.414
9009154200,0.38
12033003000,0.6
12057011901,0.416
12073002403,0.74
12083002302,0.548
12086009315,0.454
12095016410,0.452
12099005915,0.364
12099008203,0.64
12103028500,0.364
12127081800,0.658
13089023428,0.384
13101880100,0.382
13121010304,0.564
13217100902,0.438
13263960200,0.212
13313000700,0.824
13313001100,0.11
15003000901,0.386
19033950900,0.552
19057001000,0.576
17007010300,0.274
17031110400,0.36
17063000102,0.094
17099964300,0.62
17113005900,0.388
17143004300,0.5
17195001300,0.368
17201003805,0.252
18017951900,0.352
18089040401,0.346
18097340110,0.388
18103952700,0.202
18133956600,0.224
20175965800,0.414
21067002002,0.406
21067003910,0.668
21091960100,0.408
21111007700,0.118
21111007900,0.376
21111012702,0.492
21119960400,0.386
21183920600,0.428
22055001001,0.27
22103040201,0.18
25005641300,0.468
25017353000,0.16
25017382200,0.168
25021402500,0.086
25027731203,0.186
24033802106,0.244
24510030200,0.176
23019000200,0.262
26049011712,0.414
26099247400,0.246
26115830800,0.654
26161412700,0.384
27005940000,0.646
27025110700,0.324
27031480100,0.416
27071790200,0.724
27163070703,0.63
29003010300,0.314
29097010800,0.546
29115490100,0.334
29125880100,0.478
29175490500,0.332
29189210803,0.41
28087000401,0.262
28151000400,0.858
37081016204,0.354
37081016900,0.352
37119001912,0.418
37125950501,0.21
37151031501,0.586
37179020601,0.252
31101000300,0.562
31153010105,0.27
34015501106,0.384
34017010500,0.178
34021004403,0.458
35006974201,0.1
35013000700,0.624
35053940000,0.396
32003002201,0.302
32003002940,0.222
36027010000,0.172
36039080700,0.268
36047077400,0.37
36061009900,0.226
36061012500,0.334
36061016100,0.064
36081012602,0.344
36081068000,0.428
36081144700,0.264
36119006200,0.15
39049004820,0.322
39095001400,0.306
39141955603,0.24
39151712602,0.41
39153505600,0.316
40143007408,0.454
41013950100,0.396
42025020102,0.512
42029304102,0.376
42035030300,0.254
42079211600,0.42
42079213300,0.396
42095011000,0.316
42133010520,0.35
42133021720,0.35
72071990000,0.218
72077500100,0.376
44003021501,0.338
46029954501,0.438
47157021141,0.278
48019000101,0.264
48029192100,0.386
48029980004,0.218
48113000201,0.526
48157675400,0.266
48177000600,0.35
48201240901,0.588
48499950700,0.2
48503950500,0.09
49011125104,0.218
49021110500,0.28
51059420100,0.356
51075400100,0.37
51179010210,0.102
51810044003,0.31
50001960200,0.212
53031990000,0.218
55027961000,0.436
2170001004,0.352
1073011209,0.48
1097007300,0.388
1121010202,0.382
5119004007,0.238
5137950202,0.654
4013071517,0.35
4013104206,0.448
4013109601,0.416
6001428302,0.332
6019001413,0.22
6037228800,0.578
6037461200,0.27
6037482001,0.262
6059011718,0.518
6059075902,0.538
6059088104,0.428
6065043006,0.38
6067008124,0.31
6071003609,0.412
6071009913,0.286
6073002301,0.254
6073008343,0.35
6073016617,0.498
6073017109,0.324
6083002404,0.414
6085502701,0.344
6095252801,0.318
6097152904,0.194
6097153104,0.398
8005084000,0.234
8005085500,0.336
9001245100,0.204
9003468102,0.312
9009160200,0.128
9009352400,0.204
12011050206,0.458
12021010510,0.4
12021010604,0.426
12105014600,0.628
12115001905,0.366
13059001800,0.426
13067031306,0.254
13067031308,0.49
15003001300,0.366
19099040200,0.238
17015960600,0.356
17031681200,0.702
17031815900,0.546
17031828201,0.312
17113000102,0.09
17115001200,0.61
18035001000,0.418
18097390403,0.366
18145710700,0.42
20189965200,0.398
21111011519,0.506
24003740603,0.356
26017990000,0.218
26021010600,0.248
26099251400,0.45
26125126200,0.382
26161400300,0.358
26163511300,0.418
27109001503,0.416
29027070100,0.35
29099700801,0.266
29105960300,0.52
29109470400,0.316
28059041700,0.158
28137950302,0.262
30037000100,0.316
37129010200,0.396
37183052302,0.09
38015010500,0.564
38089963700,0.454
31155968400,0.306
33011019000,0.322
34003056100,0.258
34007600200,0.458
34013007300,0.198
34023001804,0.332
34023007600,0.126
34039039100,0.286
35001000300,0.398
32003003319,0.392
32003005005,0.664
32031002302,0.546
36005020400,0.346
36031961200,0.306
36047022800,0.376
36047119200,0.126
36055015200,0.338
36061023300,0.224
36091061100,0.216
36111953700,0.036
39049007047,0.274
39083007300,0.444
39085200500,0.578
39113030200,0.638
39113091000,0.412
39153503702,0.388
39167021700,0.118
41051002502,0.378
42003491101,0.2
42021012300,0.35
42039111600,0.834
42043021500,0.91
42069110800,0.442
42101001202,0.298
42101036501,0.426
42125742100,0.35
72023830502,0.418
72125840700,0.382
45001950100,0.162
45079010600,0.768
47027955100,0.39
47103975500,0.376
47113001402,0.652
47183968101,0.852
48029110300,0.438
48029180202,0.518
48121021630,0.35
48157670300,0.172
48201221200,0.296
48201324000,0.162
48215020903,0.386
48257050800,0.078
48439113618,0.624
48491020405,0.45
51059415700,0.202
51153901411,0.294
51710000400,0.422
53033007000,0.524
53053940004,0.442
53073000600,0.228
55087013300,0.528
55097961000,0.654
55115100200,0.41
55141011600,0.38
54011010500,0.626
2020001601,0.274
1015002300,0.298
1073012802,0.236
1097003902,0.258
5035030501,0.452
5119002407,0.134
4001944201,0.432
4013082009,0.426
4013103219,0.342
4013216843,0.322
4013611300,0.37
4019002201,0.48
4019004025,0.384
4019004615,0.582
4025001702,0.372
6001423902,0.336
6001426200,0.198
6001440334,0.39
6001451201,0.28
6009000120,0.632
6013319000,0.288
6019005606,0.096
6023940000,0.39
6037115201,0.422
6037221710,0.432
6037265301,0.35
6037402102,0.398
6037402405,0.368
6037980007,0.348
6059001504,0.38
6059086501,0.388
6065040203,0.444
6065041803,0.33
6073008306,0.378
6077003409,0.424
6085503116,0.308
6085512047,0.556
6097152300,0.482
6107002700,0.25
8041003708,0.37
8123002205,0.39
9001035100,0.214
9003520501,0.198
12009062108,0.484
12011030802,0.494
12065990000,0.218
12085001103,0.444
12091023304,0.188
12091990200,0.218
12103026817,0.916
12105014203,0.746
12109020807,0.308
12117021318,0.29
13075960100,0.55
13145120401,0.194
13153021300,0.112
15003007808,0.448
19049050902,0.698
19153010205,0.374
16027020401,0.554
17031031502,0.232
17031580800,0.426
17031802403,0.424
17031814800,0.976
17037001500,0.518
18035002601,0.378
18095001500,0.394
18125953900,0.382
18143966900,0.238
22071000618,0.294
25005614101,0.364
25025120103,0.282
25027749100,0.488
24005450800,0.284
24005980100,0.218
24510120600,0.294
26047970200,0.216
26089970600,0.322
26099250400,0.382
26121002602,0.462
26125173600,0.526
26161405100,0.432
26163524200,0.478
27003050608,0.53
27053126200,0.514
29189214200,0.438
29189221202,0.338
28119950200,0.584
37031970504,0.214
37063000101,0.594
37067002200,0.47
37179020317,0.368
31087962700,0.408
33011002800,0.09
34003023601,0.23
34003058200,0.224
34023002302,0.224
34023006002,0.332
34031175401,0.276
35001003722,0.372
36005004400,0.39
36005022404,0.418
36025971100,0.328
36029002800,0.438
36045980000,0.408
36047014100,0.156
36047072200,0.34
36059302502,0.236
36059412600,0.238
36071014302,0.188
36085011402,0.222
36091062601,0.322
36119001800,0.33
39035104200,0.444
39061025600,0.646
39113050600,0.102
40023967100,0.314
40109108709,0.374
41061970500,0.634
42003413202,0.352
42103950301,0.394
42133000100,0.414
72065310600,0.384
72101955500,0.412
45015020904,0.404
45019002006,0.268
45059920900,0.32
45075010100,0.584
47011011401,0.396
47011011601,0.264
47037011700,0.75
47037015402,0.446
48121021520,0.38
48151950400,0.296
48303001706,0.334
48309004000,0.322
48351950400,0.572
48453002304,0.468
48465950301,0.314
49035113802,0.402
49057200900,0.524
51041100931,0.498
51059460501,0.252
51059470900,0.178
51059480401,0.266
51117930300,0.322
51153900407,0.39
51670820300,0.858
51800075703,0.144
50005957900,0.258
54081001002,0.222
56037970500,0.4
1031011100,0.424
1097006701,0.42
5035031200,0.682
4019003901,0.42
6013332000,0.336
6013355111,0.418
6019005509,0.358
6037123103,0.532
6037208501,0.398
6037430802,0.322
6037502700,0.354
6037920020,0.372
6055201601,0.342
6067004001,0.29
6067005904,0.438
6071009107,0.36
6071010016,0.454
6073016901,0.37
6075023300,0.292
6085503001,0.236
6085512034,0.34
6097151305,0.416
6107000800,0.38
8001009320,0.48
11001005201,0.164
10003016305,0.332
12011042600,0.756
12057003400,0.498
12086009010,0.032
12086010011,0.364
12095014807,0.46
12095015105,0.416
12099005101,0.418
12113010813,0.388
13051011500,0.394
13307960100,0.386
19113002900,0.58
19145490300,0.432
19153010404,0.392
16017950700,0.426
16069961000,0.322
17031070600,0.268
17031320400,0.308
17031411000,0.33
17031811100,0.428
17031819000,0.098
17031830006,0.454
17097863604,0.148
17097864518,0.16
17183000100,0.348
18035002602,0.112
18063210606,0.33
20091051907,0.964
20127963600,0.342
22099020600,0.22
25009251200,0.534
25013813303,0.284
24033801804,0.7
26099240000,0.694
26099258500,0.54
26125173100,0.468
27045960100,0.372
27109000901,0.394
27123041107,0.422
29013070100,0.324
28047002500,0.328
28071950100,0.394
30027030100,0.204
37005950100,0.18
37059080700,0.334
37119006010,0.39
37183054206,0.302
38067950200,0.388
34017007700,0.22
34025802800,0.214
34039031700,0.552
35049010308,0.716
32003005314,0.312
32031003106,0.464
36029009115,0.45
36047005000,0.17
36047038700,0.494
36059521302,0.224
36061023400,0.51
36061025300,0.276
36081017400,0.276
36081058700,0.536
36085019800,0.496
36119009900,0.098
39035119100,0.548
39035121300,0.528
39093057100,0.434
39093070101,0.296
40101000801,0.888
40109105700,0.43
40109107607,0.586
42003564200,0.396
42011010600,0.196
42013010103,0.402
42045406600,0.42
42071010201,0.274
42083420300,0.52
42133023722,0.25
72099420302,0.374
47059090400,0.082
47065011402,0.744
47093005402,0.694
47093006600,0.476
48029181504,0.38
48085032008,0.404
48113013619,0.218
48201421403,0.444
48201511600,0.976
48201541203,0.372
48291700700,0.386
48439113808,0.202
48453002500,0.174
48469980000,0.218
51059422102,0.338
51059450100,0.378
51059461901,0.362
51067020800,0.264
51087200302,0.14
51087201101,0.692
51107610601,0.322
51199050204,0.432
51730810700,0.662
53041971600,0.166
53067011821,0.254
53075000500,0.34
55067960700,0.744
55079016400,0.35
55087011600,0.328
55087013100,0.226
55105001202,0.328
55141011200,0.498
1125012502,0.3
4013061037,0.34
4013422626,0.484
4025000203,0.416
6013373000,0.398
6023010700,0.446
6037137501,0.33
6037199120,0.678
6037293301,0.376
6037550901,0.416
6037920111,0.384
6055200803,0.384
6065042717,0.358
6067003204,0.414
6067006500,0.484
6085504410,0.392
6099002901,0.372
9001070200,0.274
9011700100,0.272
12009060500,0.674
12011040504,0.406
12021011400,0.63
12071020501,0.36
12086002706,0.354
12086007805,0.306
12087971300,0.636
12089050303,0.178
12105012506,0.418
12117021805,0.418
12127082503,0.472
13071970600,0.602
13095011300,0.31
13115000700,0.256
13135050526,0.4
13169030302,0.404
13295020502,0.57
15003003407,0.23
19081270400,0.424
19179960500,0.558
19193000900,0.408
17031430101,0.394
17031811200,0.25
17043840000,0.246
17097860904,0.27
17153971100,0.412
17199020800,0.316
18017951500,0.482
18067000400,0.718
18089011100,0.678
18089043201,0.618
18141011306,0.42
18177010700,0.11
20087020200,0.45
21107971300,0.52
21195931900,0.484
21211040102,0.19
21235920100,0.302
22017023200,0.478
25023508102,0.576
25025040600,0.202
24005452300,0.41
24025301401,0.318
24033803524,0.356
26017281000,0.272
26103000400,0.472
26115831100,0.398
27037061108,0.382
27053125700,0.906
27123035100,0.334
27137012400,0.354
27163071208,0.418
27173970100,0.256
29013070400,0.44
29031880100,0.248
29095017500,0.402
29147470100,0.332
37021002804,0.306
37025041702,0.37
37045951300,0.198
37063000500,0.302
37063002200,0.518
38017001002,0.328
31055000800,0.424
33001965900,0.568
34001011804,0.102
34011010103,0.302
34019011201,0.126
34039033300,0.51
35045000610,0.42
32003003227,0.378
32003005014,0.462
36005015800,0.388
36005023600,0.142
36047112200,0.252
36055014906,0.3
36059521902,0.228
36069050102,0.154
36081059300,0.538
36093020300,0.45
36103122707,0.266
36103145703,0.384
39049009326,0.662
39085202900,0.372
39095009000,0.96
39153510100,0.75
39159050303,0.214
39175938400,0.724
40135030103,0.646
41071030501,0.462
42019903000,0.328
42049010202,0.364
42069100300,0.424
42071012200,0.212
42097080200,0.206
42101019800,0.682
42107002000,0.47
72033980004,0.218
72127990000,0.218
72135510503,0.406
72137122201,0.402
45019001500,0.392
45019001902,0.166
45045001203,0.244
45051050600,0.58
45063020505,0.604
47141001100,0.97
48027023202,0.358
48113005902,0.634
48141001900,0.378
48141010506,0.38
48203020401,0.344
48453001848,0.598
49023010100,0.494
49035113408,0.368
51001090200,0.492
51195930800,0.114
51810046211,0.726
53053072312,0.574
55043960300,0.368
55063000800,0.344
55071010200,0.602
54107010602,0.62
1109189100,0.282
5007021311,0.334
5089960202,0.44
4013106002,0.4
6001436200,0.294
6037273100,0.528
6037533105,0.426
6037543905,0.42
6037577300,0.294
6059087101,0.4
6061022100,0.71
6067002400,0.276
6067007402,0.31
6071000304,0.522
6071009710,0.388
6073015405,0.324
6075015700,0.652
6075016600,0.564
6081601000,0.612
6085500902,0.324
6085506701,0.286
6111004710,0.418
8041003707,0.414
8041007000,0.214
9003497500,0.304
12011020210,0.494
12015020900,0.31
12031016200,0.634
12031016803,0.634
12053041303,0.624
12057013412,0.396
12083002504,0.512
12091023305,0.624
12099000205,0.384
13115001400,0.168
13121006000,0.564
13123080500,0.65
13151070106,0.66
19049050803,0.292
19169010500,0.434
17031803604,0.296
17031826301,0.492
17127970400,0.47
18005011400,0.39
18157010100,0.234
20149000400,0.11
21099970400,0.132
21149970100,0.24
22045031200,0.462
25005650300,0.442
25017352600,0.232
25017353400,0.204
25023510501,0.384
25027707300,0.466
24027606804,0.356
24031705601,0.41
24033801212,0.356
23009965900,0.338
26163559000,0.298
27129790100,0.382
29047021306,0.392
28151001500,0.502
30063001800,0.38
30111000300,0.33
37053110302,0.21
37089931400,0.236
37119003903,0.404
31165950100,0.364
34003011300,0.314
34023006605,0.246
34025808500,0.596
36013035800,0.334
36031961300,0.378
36047022200,0.302
36055003700,0.476
36055007100,0.332
36059519300,0.078
36061012700,0.422
36061021100,0.19
36071010500,0.252
36085002900,0.07
36103111001,0.27
36103124602,0.252
39049008164,0.466
39061020705,0.662
39085203500,0.208
39093070800,0.658
40013796100,0.466
40109108804,0.532
40145030102,0.298
41003000600,0.618
42003561700,0.434
42033330500,0.246
42063960300,0.298
42065951000,0.356
42095011300,0.44
42101013700,0.762
42127961100,0.332
72071410402,0.4
72115330400,0.37
72129220300,0.43
45045001803,0.472
47037010402,0.48
47047060402,0.688
48027021601,0.31
48029171301,0.372
48035950700,0.386
48201452801,0.39
48245001302,0.624
48299970600,0.398
48439101202,0.1
49021110400,0.256
49057201100,0.324
51013103000,0.338
51041100407,0.51
51510200403,0.286
51770000100,0.578
53033000900,0.27
53033010401,0.506
53057990100,0.218
55079160202,0.394
55079170500,0.448
55087012601,0.338
56025000400,0.43
1071950500,0.42
1073013601,0.548
4013420112,0.406
4021002102,0.42
6001444400,0.356
6029002100,0.464
6029006304,0.676
6037238000,0.562
6037294820,0.32
6041119201,0.342
6041132100,0.164
6059062619,0.264
6059074602,0.384
6065030103,0.354
6065030501,0.436
6065042516,0.406
6065043309,0.37
6073010103,0.432
6073018400,0.412
6081608502,0.256
6085509304,0.326
6111005004,0.374
8007974300,0.368
8041005300,0.472
8123002005,0.378
9011660102,0.284
12009064602,0.484
12057003300,0.476
12057013702,0.904
12081001912,0.258
12085990100,0.218
12086013300,0.396
12091020900,0.222
12101990000,0.218
12127090804,0.562
